id,Statement,Image,Web,Category,Date,Label
49327,Riteish Deshmukh and his brother are NOT availing loan waivers for....'Parrikar Died Because He Allowed Beef In Goa': Fake Quote Attributed..., https://www.thestatesman.com/wp-content/uploads/2020/08/MANOJ-SI.jpg,AUGMENT,MISLEADING,,Fake
49328,This picture of fully furnished room is NOT of JNU hostel.Video of a couple swimming inside a house full of water is from Prayagraj and it is an old video., https://static.theprint.in/wp-content/uploads/2019/01/Naveen-Patnaik2-324x235.jpg,AUGMENT,VIOLENCE,,Fake
49329,"Did a dog travel more than 100 km to bite its....Did these migratory birds Bayan and Onon reach India travelling 5,000 miles? Fact Check", https://newsmobile.in/wp-content/uploads/2019/11/75472891_2593509584040631_5634362352020226048_n-324x160.jpg,AUGMENT,MISLEADING,,Fake
49330,This photo of BJP MP Manoj Tiwari bursting firecrackers is an....Fact Check: Viral image of Manoj Tiwari bursting firecrackers is 5 years old, https://www.thestatesman.com/wp-content/uploads/2019/08/BUILDING.jpg,AUGMENT,COVID-19,,Fake
49331,Delhi Schools to remain closed till November 8 due to air....Images From 2015 Heatwave In Karachi Falsely Shared As Balakot Air..., https://newsmobile.in/wp-content/uploads/2019/11/schoolkids-1478315681-1-324x160.jpg,AUGMENT,VIOLENCE,,Fake
49332,"Fact Checked: No, Israel, US governments are not using robot soldiers.Fact Check: No, Putin has not unleashed lions on Russian streets to enforce Corona lockdown", https://www.thestatesman.com/wp-content/uploads/2020/06/Ladakh-2.jpg,AUGMENT,COVID-19,,Fake
49333,Did Manoj Tiwari go to Dargah after Haryana elections results came....Fact Check: Was BJP leader Pankaja Munde in tears after losing in Maharashtra polls?, https://newsmobile.in/wp-content/uploads/2019/10/fc-4-324x160.jpg,AUGMENT,POLITICS,,Fake
49334,"No, Indira Gandhi did not give two LS seats to Advani....From PM Modi Disrespecting Gandhi To A Woman Supporting RSS Shot In...", https://newsmobile.in/wp-content/uploads/2019/10/72433435_1404107179746156_1220807933781082112_n-324x160.jpg,AUGMENT,GOVERNMENT,,Fake
49335,"Did Chinese Prez Xi Jinping wear Dhoti-Kurta while meeting Pak PM....No, PM Modi Did Not Wear An Arab-Style Headgear To Woo Investors In...", https://newsmobile.in/wp-content/uploads/2019/10/Imran_Xi_FAKE-324x160.jpg,AUGMENT,GOVERNMENT,,Fake
49336,"Copies of Quran found in sewage in Bihar? No, this picture....Fake Notes From Bangladesh; Srinagar To Leh In 15 Minutes And An IS...", https://newsmobile.in/wp-content/uploads/2019/10/29791317_1573782142720173_560840090104868703_n-324x160.jpg,AUGMENT,GOVERNMENT,,Fake
49337,Fact Checked: Old video of violence from Pakistan reshared as J&K.Fact Check: Old video from Pakistan passed off as Indian Army thrashing Kashmiris, https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1788147925.jpg,AUGMENT,VIOLENCE,,Fake
49338,"Did J&K Police seize arms & ammunition from a bike? No,....Fact Check: Did Gen. Bipin Rawat say he would like to run Navy, Air Force on Army lines?", https://newsmobile.in/wp-content/uploads/2019/09/Screenshot-112-324x160.jpg,AUGMENT,POLITICS,,Fake
49339,Ellen DeGeneres is not holding a Facebook giveaway; these profiles are....With Each Fake Quote They Manage To Prove How Objective And Fair I Am: ..., https://newsmobile.in/wp-content/uploads/2019/09/fake-1-1-324x160.jpg,AUGMENT,GOVERNMENT,,Fake
49340,"Fact Check: No, Mexico did not send five alpha planes to....Fact Check: Did Gen. Bipin Rawat say he would like to run Navy, Air Force on Army lines?", https://newsmobile.in/wp-content/uploads/2019/08/Ronaldo_FAKE_AMAZON_FIRE.jpg,AUGMENT,MISLEADING,,Fake
49341,This picture of PM Modi and Owaisi is FAKE; here?s the....Image Of Eid Prayers At Delhi's Feroz Shah Kotla Passed Off As Last..., https://newsmobile.in/wp-content/uploads/2019/04/WhatsApp-Image-2019-04-18-at-7.35.35-PM-1.jpeg,AUGMENT,GOVERNMENT,,Fake
49342,Cops didn?t beat this man for not serving them tea; here?s....Did Amit Shah Ask People At A Rally 'To Stay Back For Five Minutes To..., https://newsmobile.in/wp-content/uploads/2019/08/TT_FAKE.jpg,AUGMENT,POLITICS,,Fake
49343,Fact Checked: Pak Army Spokesperson shares FAKE video of Indian Air....Pakistani Website Spreads Fake News That F-16 Aircraft Manufacturer..., https://newsmobile.in/wp-content/uploads/2020/10/fc-6.jpg,AUGMENT,GOVERNMENT,,Fake
49344,"Did Yogi, Omar Abdullah make these statements? Here?s the truth.Fact Check: Do not believe this hoax about the death of Kobe Bryants wife", https://newsmobile.in/wp-content/uploads/2019/07/IAF_M_B_FAKE.jpg,AUGMENT,MISLEADING,,Fake
49345,"Fact Checked: Video of crocodile being rescued from drain is not....Fact Check: No, this video of fishermen drowning is not from Mumbai", https://newsmobile.in/wp-content/uploads/2020/09/a6dddb3c-e736-4967-8daa-2505bd24ec48.jpg,AUGMENT,MISLEADING,,Fake
49346,"No, this viral photo of an elephant is not from Uttarakhand,....No, this is not a photo of dead cows in India", https://newsmobile.in/wp-content/uploads/2019/07/Crocodile_Kuuu.jpg,AUGMENT,VIOLENCE,,Fake
49347,"Fact Check: No! This video is not from Kendriya Vidyalaya.Fact Check: No, this disturbing video of a youth being thrashed is not from any Kendriya Vidyalaya", https://newsmobile.in/wp-content/uploads/2019/07/Untitled-design-3-2.png,AUGMENT,MISLEADING,,Fake
49348,Fact Check: No! This rocket launch video is not from Iran.Fact Check: This is not the video of missing IAF pilot, https://newsmobile.in/wp-content/uploads/2019/07/Untitled-design-43.png,AUGMENT,COVID-19,,Fake
49349,These claims about MS Dhoni?s retirement are FAKE; here?s the fact....Fact Check: There is no jhoot in Yogi's claim about Donald Trump, https://newsmobile.in/wp-content/uploads/2019/07/Untitled-design-41.png,AUGMENT,MISLEADING,,Fake
49350,Fact Check: This picture was not taken during ISRO?s Chandrayaan 2....Fact Check: This is not a picture of Beirut after the blasts, https://newsmobile.in/wp-content/uploads/2019/07/Untitled-design-40.png,AUGMENT,MISLEADING,,Fake
49351,Fact Check: PM Modi didn?t ask Trump to mediate Kashmir dispute....Fact Check: Amit Shah did not pull up Modi for attending Iftar party., https://newsmobile.in/wp-content/uploads/2019/07/Untitled-design-37.png,AUGMENT,POLITICS,,Fake
49352,"No! This child did not die in Bihar floods; here?s the....No, People From Amethi Did Not Cry While Meeting Rahul Gandhi...", https://newsmobile.in/wp-content/uploads/2016/12/trump-1.jpg,AUGMENT,COVID-19,,Fake
49353,Fact Check: This building collapse video is not from Mumbai?s Dongri.Fact Check: Video of 2013 Thane building crash goes viral as that of Mumbais Dongri, https://newsmobile.in/wp-content/uploads/2019/07/Untitled-design-4-1.png,AUGMENT,MISLEADING,,Fake
49354,No! The soldier in the picture is not Israeli PM?s son.Fact Check: This soldier in the photo is not the son of Israels Prime Minister, https://newsmobile.in/wp-content/uploads/2019/07/MISLEADING.png,AUGMENT,GOVERNMENT,,Fake
49355,"Don?t believe this misleading post about BJP MLA?s daughter Sakshi Misra.No, this video does not show Indian Prime Minister Narendra Modi walking to file his election nomination", https://newsmobile.in/wp-content/uploads/2020/01/Screenshot-539.jpg,AUGMENT,VIOLENCE,,Fake
49356,This video of a bike stuck in a pothole is NOT....The viral video of the pothole-riddled road is not from Mumbai, https://akm-img-a-in.tosshub.com/indiatoday/images/story/202008/covid_painting_cover-170x96.png?cMZjXnr0Nc_t00zJbFjZ0Fr0zO7ef8Wp,AUGMENT,VIOLENCE,,Fake
49357,"No! Sarfaraz did not bring a gun on the field; here?s....Fact Check: Did Gen. Bipin Rawat say he would like to run Navy, Air Force on Army lines?", https://newsmobile.in/wp-content/uploads/2019/07/Untitled-design-23.png,AUGMENT,POLITICS,,Fake
49358,No! Mamata Banerjee?s picture wasn?t clicked after Bangladesh?s defeat in CWC?19.Zee News tweets doctored video of Navjot Sidhus Rajasthan rally, https://newsmobile.in/wp-content/uploads/2019/07/Untitled-design-22.png,AUGMENT,POLITICS,,Fake
49359,Don?t believe this picture of cricketers bowing down in front of....Old Video Of A Man Caught Wearing A Burkha Shared In Wake Of Sri Lanka ..., https://newsmobile.in/wp-content/uploads/2019/06/64882568_461635181267560_4828018569029615616_n.jpg,AUGMENT,GOVERNMENT,,Fake
49360,Fact Check: No! Naseeruddin Shah did not make this statement.Did Saudi Crown Prince Mohammed Bin Salman make a statement related to chanting Jai Shriram? Fact Check!, https://newsmobile.in/wp-content/uploads/2019/06/KOHLI_SARF_FAKE.jpg,AUGMENT,MISLEADING,,Fake
49361,"No! These three sisters haven?t cleared IAS Examination, here?s the fact....April Fools' Day Special: When Newsrooms Couldn't Tell Fact From...", https://newsmobile.in/wp-content/uploads/2019/06/Untitled-design-20.png,AUGMENT,MISLEADING,,Fake
49362,Did Bollywood actor Aamir Khan meet LeT terrorists? Here?s the Fact....Fact Check: Did Aamir Khan meet Pakistani terrorists? Here is the truth, https://newsmobile.in/wp-content/uploads/2019/06/Untitled-design-18-1.png,AUGMENT,MISLEADING,,Fake
49363,Did Amit Shah fall asleep in the Parliament? Here?s the truth.Did Narendra Modi refer Sonia Gandhi as the widow of Congress? Whats the truth?, https://newsmobile.in/wp-content/uploads/2019/06/62559677_468088383952847_5383127355277443072_n-1.jpg,AUGMENT,GOVERNMENT,,Fake
49364,No! Rishabh Pant did not tweet this; here?s the fact check.Fact Check: Did Aysha Renna tweet celebrating the Pulwama attack?, https://newsmobile.in/wp-content/uploads/2019/06/fake-4.jpg,AUGMENT,MISLEADING,,Fake
49365,"No, Muslims in Sri Lanka are not converting to Hinduism after....No, Pakistani Doctors Did Not March In Solidarity With West Bengal's...", https://newsmobile.in/wp-content/uploads/2019/06/MODI_MASJID_FAKE.jpg,AUGMENT,VIOLENCE,,Fake
49366,This post about woman IAF pilot killing 300 terrorists is FAKE.Fact check: Is the Mangaluru airport bomber accused a Jihadi or RSS member?, https://newsmobile.in/wp-content/uploads/2019/06/Untitled-design-1-2.png,AUGMENT,GOVERNMENT,,Fake
49367,"No! The woman in the picture is not Subhas Chandra Bose?s....Is the person shown in the photo, Himanshu Mishra (aka Vicky Bhartaul)? Heres the truth.", https://akm-img-a-in.tosshub.com/indiatoday/images/story/202010/Murder_representational_image_-170x96.jpeg?4yr_PYxGT1iLFqd_7_Znvt2TyNeUrb8T,AUGMENT,GOVERNMENT,,Fake
49368,Fact Check: Australia captain Aaron Finch did not make this statement....Fact Check: AIIMS did not issue this misleading statement on corona symptoms, https://newsmobile.in/wp-content/uploads/2019/06/MODI_UNESCO.jpg,AUGMENT,GOVERNMENT,,Fake
49369,"Julian Assange didn?t make this statement; here?s the fact check.Fact Check: No, this did not happen in PM's constituency", https://newsmobile.in/wp-content/uploads/2019/06/Aron_FAKE.jpg,AUGMENT,MISLEADING,,Fake
49370,Fact Checked: The claim attached to the video is FAKE.Fact Check: This is not the video of missing IAF pilot, https://newsmobile.in/wp-content/uploads/2019/06/KOLKATA_FAKE.jpg,AUGMENT,GOVERNMENT,,Fake
49371,"Indian flag was not hoisted on Israel parliament; here?s the fact....No, Pakistan's Flag Was Not Waved At Congress's Victory Procession In...", https://newsmobile.in/wp-content/uploads/2020/08/Kejri_Tweet_FAKE.jpg,AUGMENT,POLITICS,,Fake
49372,Was this man hanged for stealing money from banks and giving....From UP Police Arresting Donkeys To RBI Warning About Fake 2000-Rupee..., https://newsmobile.in/wp-content/uploads/2019/06/Screenshot-571.jpg,AUGMENT,COVID-19,,Fake
49373,Fact Checked: No! Sushma Swaraj hasn?t been appointed as Andhra Pradesh?s....Fact Check: Jyotiraditya Scindia to stay in BJP... at least for now, https://newsmobile.in/wp-content/uploads/2019/12/Untitled-design-67-324x160.png,AUGMENT,POLITICS,,Fake
49374,"No! There is no scholarship under Dr. Manmohan Singh?s name in....No, This Is Not A Polling Officer Alleging Rigging During Bihar...", https://newsmobile.in/wp-content/uploads/2019/06/Untitled-design-12.png,AUGMENT,COVID-19,,Fake
49375,Fact Checked: This ?auto driver? is not PM Modi?s brother.Is this auto-driver PM Narendra Modis brother? Fact Check!, https://newsmobile.in/wp-content/uploads/2019/06/Untitled-design-2.png,AUGMENT,GOVERNMENT,,Fake
49376,The government has not banned alcohol; here?s the truth behind this....Have lions been released on the streets to impose a public curfew in Russia? Read the truth., https://akm-img-a-in.tosshub.com/indiatoday/images/story/202011/cover_pic_0-170x96.jpeg?8e4zw6ny_kbkoNnK8S5AkkesXySyr_.1,AUGMENT,COVID-19,,Fake
49377,This picture of Mukesh Ambani at swearing-in ceremony is FAKE; here?s....Video Of Vajpayee's Funeral Procession Shared As PM Modi Filing His..., https://newsmobile.in/wp-content/uploads/2019/05/Untitled-design-1-3.png,AUGMENT,GOVERNMENT,,Fake
49378,"Fact Checked: No people from Amethi didn?t visit RaGa after his....No, People From Amethi Did Not Cry While Meeting Rahul Gandhi...", https://newsmobile.in/wp-content/uploads/2019/05/Untitled-design-2-1.png,AUGMENT,COVID-19,,Fake
49379,Fact Checked: Don?t believe this FAKE picture of Japanese PM Shinzo....Fact Check: Could Modi have used a digital camera and email in 1988?, https://newsmobile.in/wp-content/uploads/2019/05/Untitled-design-1-2.png,AUGMENT,GOVERNMENT,,Fake
49380,"No! The woman reciting Quran is not Lady Gaga.Fact Check: No, this devotional singer is not the daughter of Mohammed Rafi", https://newsmobile.in/wp-content/uploads/2019/05/Untitled-design-8.png,AUGMENT,MISLEADING,,Fake
49381,"No! Priyanka Chopra never made this statement; here?s the truth.Fact Check: No, this viral photograph has no link with Kanhaiya Kumar's poll campaign", https://newsmobile.in/wp-content/uploads/2019/05/Cancer_Girl_FAke.jpg,AUGMENT,GOVERNMENT,,Fake
49382,Fact Checked: Did RaGa win by the highest margin in Wayanad?.Did Rahul Gandhi win with record majority in Wayanad? Fact Check, https://newsmobile.in/wp-content/uploads/2019/05/Yogi_Adityanath_FAKE-1.jpg,AUGMENT,MISLEADING,,Fake
49383,Did PM Modi meet his mother after winning 2019 LS polls?....Honorary Degree To PM Narendra Modi Retracted And Other News You..., https://newsmobile.in/wp-content/uploads/2019/05/raga.png,AUGMENT,GOVERNMENT,,Fake
49384,MS Dhoni didn?t say that India will win ICC World Cup....Fact Check: Did Dhoni confirm he will play T20 World Cup in 2020?, https://akm-img-a-in.tosshub.com/indiatoday/images/story/202008/SHAHRUKH_KHAN_PTI-170x96.jpeg?89wYqT5e2dE2V5doarn10owOUsgYctJ8,AUGMENT,COVID-19,,Fake
49385,Here?s the truth about the picture of Narendra Modi with Indira....Fact Check: Is this Amit Shah touching the feet of Swami Nithyananda?, https://akm-img-a-in.tosshub.com/indiatoday/images/story/202010/cover_pic_6-170x96.png?lAXPx3CSIt5lmQ8pLRFYGGaDlTbLYsWs,AUGMENT,POLITICS,,Fake
49386,Fact Check: Shabana Azmi did not say that she will leave....Fact Check: Will Shabana Azmi leave India if PM Modi returns to power?, https://newsmobile.in/wp-content/uploads/2019/05/sonia-gandhi.png,AUGMENT,GOVERNMENT,,Fake
49387,Fact Checked: The truth behind this image of Rahul Gandhi.Fact Check: This is the truth about the viral posts questioning Priyanka Gandhis religion, https://newsmobile.in/wp-content/uploads/2019/05/aa-Cover-m3cl8mejpdghe2ic684bead075-20180307224401.Medi_.jpeg,AUGMENT,MISLEADING,,Fake
49388,"No! Taimur is not wearing ?Namo Again? T-shirt; here?s the fact....Fact Check: No, Jio is not offering you free T-shirt", https://newsmobile.in/wp-content/uploads/2019/05/Untitled-design.png,AUGMENT,GOVERNMENT,,Fake
49389,Did Obama endorse Akhilesh Yadav for the Prime Minister of India?....Did Akshay Kumar Ask People To Donate To An Army Welfare Fund?: A..., https://newsmobile.in/wp-content/uploads/2019/05/aap.jpeg,AUGMENT,POLITICS,,Fake
49390,"Don?t believe the news of RBI sending 200 tonnes of gold....No, WikiLeaks Has Not Issued Names Of Indians With Black Money In...", https://newsmobile.in/wp-content/uploads/2019/05/Anna_Kejri.jpeg,AUGMENT,GOVERNMENT,,Fake
49391,"RaGa was not drinking beer on board before addressing a rally;....Fact Check: No, it's not Congress minister forcing cops to eat his leftover food", https://newsmobile.in/wp-content/uploads/2019/05/fake-1.jpg,AUGMENT,MISLEADING,,Fake
